DisCo,YearMonth,EnergyReceived_GWh,ATCC_Losses_pct,BillingEfficiency_pct,Month,Year,Quarter,ER_roll_mean,ER_roll_std,ATCC_roll_mean,ATCC_roll_std,ER_zscore,ATCC_zscore,outage_risk_label
Enugu,2019-12-01,196.0,49.26600380484718,73.9795918367347,12,2019,4,180.33333333333334,5.131601439446862,48.627575946951,1.4846846274168164,3.052978071569677,0.43000907135879424,0.0
Enugu,2020-01-01,197.0,52.48883934458513,76.6497461928934,1,2020,1,187.0,8.544003745317516,49.41172826478976,0.12958916267490717,1.1704114719613077,23.745126647007844,1.0
Enugu,2020-02-01,198.0,50.87795002355344,74.74747474747475,2,2020,1,193.0,6.082762530298199,50.40333164604874,1.8085770678743691,0.8219949365267892,0.26242640467763917,0.0
Enugu,2020-03-01,184.0,65.8361204013378,68.47826086956522,3,2020,1,197.0,0.9999999999998721,50.87759772432858,1.611417798752237,-13.000000000001663,9.282833222142632,1.0
Enugu,2020-04-01,161.0,51.29805590897322,70.80745341614907,4,2020,2,193.0,7.810249675906638,56.40096992315879,8.210681427906259,-4.09718015785268,-0.6214970169031179,1.0
Enugu,2020-05-01,172.0,49.18624682010296,67.44186046511628,5,2020,2,181.0,18.6815416922694,56.00404211128815,8.51742008268879,-0.48175895481497044,-0.800453097886061,0.0
Enugu,2020-06-01,163.0,46.231970844024254,72.39263803680981,6,2020,2,172.33333333333334,11.503622617824922,55.44014104347133,9.064889658117641,-0.8113386229196441,-1.0158060987759652,0.0
Enugu,2020-07-01,181.0,42.725122466489935,70.71823204419888,7,2020,3,165.33333333333334,5.859465277082305,48.905424524366815,2.5446906182602125,2.673736582746302,-2.4287046973522894,0.0
Enugu,2020-08-01,226.0,51.313771740524516,72.56637168141593,8,2020,3,172.0,8.999999999999991,46.04778004353904,3.2344979002080367,6.000000000000006,1.6280708349344655,1.0
Enugu,2020-09-01,202.0,62.34364639642171,75.74257425742574,9,2020,3,190.0,32.4499614791759,46.7569550170129,4.318324950083072,0.3698001308168195,3.6094299432257797,1.0
Enugu,2020-10-01,222.0,43.26798402572481,75.22522522522522,10,2020,4,203.0,22.5166604983954,52.127513534478716,9.83454381645368,0.8438196242002225,-0.9008582069593788,0.0
Enugu,2020-11-01,247.0,56.97109489346645,68.82591093117408,11,2020,4,216.66666666666666,12.858201014657267,52.308467387557016,9.576653292924128,2.3590651055117196,0.4868744187862053,0.0
Enugu,2020-12-01,273.0,61.50823679432392,70.6959706959707,12,2020,4,223.66666666666666,22.54624876411447,54.19424177187099,9.836331057075672,2.188094962025536,0.743569424413758,0.0
Enugu,2021-01-01,282.0,53.341213553979514,71.27659574468085,1,2021,1,247.33333333333334,25.501633934580216,53.91577190450506,9.496207358243288,1.3593900200903855,-0.06050398110007473,0.0
Enugu,2021-02-01,252.0,53.320372351915765,73.01587301587301,2,2021,1,267.3333333333333,18.175074506954115,57.27351508058996,4.091901835243175,-0.8436462435114916,-0.9660893364122616,0.0
Enugu,2021-03-01,249.0,56.00538150865466,71.8875502008032,3,2021,1,269.0,15.394804318340661,56.05660756673973,4.721260903107732,-1.299139604923261,-0.010850079912201337,0.0
Enugu,2021-04-01,225.0,52.8575126850989,73.77777777777777,4,2021,2,261.0,18.248287590894666,54.22232247151664,1.5442095830442157,-1.9727878476642866,-0.8838241916147114,1.0
Enugu,2021-05-01,227.0,52.95344312164495,71.80616740088107,5,2021,2,242.0,14.798648586948751,54.06108884855644,1.6996367932224166,-1.0136060675992282,-0.6516955453826407,0.0
Enugu,2021-06-01,208.0,47.1894797093435,72.59615384615384,6,2021,2,233.66666666666666,13.316656236958794,53.93877910513283,1.7903728055479617,-1.9274107711387698,-3.7697731862742616,1.0
Enugu,2021-07-01,230.0,53.260844751691046,73.04347826086956,7,2021,3,220.0,10.440306508910558,51.000145172029114,3.3004816487207957,0.9578262852211507,0.6849605058516643,0.0
Enugu,2021-08-01,220.0,51.96340400813245,73.63636363636363,8,2021,3,221.66666666666666,11.930353445448862,51.1345891942265,3.420020552032418,-0.13969968905677727,0.24234205651583285,0.0
Enugu,2021-09-01,214.0,52.77371277134147,73.36448598130842,9,2021,3,219.33333333333334,11.015141094572211,50.804576156389004,3.197269125651176,-0.48418202613504246,0.6158807837458542,0.0
Enugu,2021-10-01,235.0,53.88404929171946,68.0,10,2021,4,221.33333333333334,8.08290376865477,52.66598717705498,0.6553943267299371,1.690811502626758,1.8585179410110968,1.0
Enugu,2021-11-01,240.0,49.25143306732606,67.91666666666667,11,2021,4,223.0,10.816653826391978,52.873722023731126,0.9642203919560821,1.571650555971481,-3.756702291948676,0.0
Enugu,2021-12-01,259.0,56.150265325142165,69.88416988416989,12,2021,4,229.66666666666666,13.796134724383261,51.969731710129,2.4186922976516705,2.126199397102847,1.72842722452628,1.0
Enugu,2022-01-01,257.0,54.92889901513447,70.03891050583657,1,2022,1,244.66666666666666,12.662279942148404,53.09524922806256,3.516408080085401,0.9740215340114137,0.5214553445763248,0.0
Enugu,2022-02-01,247.0,49.92422232050715,68.42105263157895,2,2022,1,252.0,10.440306508910576,53.443532469200896,3.681468044436219,-0.47891314261057455,-0.9559529259020626,0.0
Enugu,2022-03-01,242.0,57.712395575632044,69.00826446280992,3,2022,1,254.33333333333334,6.429100507328683,53.6677955535946,3.2990436992289323,-1.9183606352512743,1.2259916481199584,1.0
Enugu,2022-04-01,207.0,47.72767827237034,73.42995169082126,4,2022,2,248.66666666666666,7.6376261582597715,54.188505637091225,3.9465234610538538,-5.455447255899781,-1.6370933629254614,1.0
Enugu,2022-05-01,204.0,51.782623219654404,71.07843137254902,5,2022,2,232.0,21.79449471770338,51.78809872283651,5.246824881667353,-1.2847281096751453,-0.0010435841305160014,0.0
Enugu,2022-06-01,189.961327,43.83100887826906,75.80490317379179,6,2022,2,217.66666666666666,21.12660250332111,52.40756568921893,5.021609276338863,-1.311395888776312,-1.7079299361982287,0.0
Enugu,2022-07-01,217.0,47.92310224337875,74.65437788018433,7,2022,3,200.32044233333332,9.095793141171171,47.78043679009793,3.976069699392332,1.8337661606626015,0.03588102424427413,0.0
Enugu,2022-08-01,213.0,52.16760171054181,67.6056338028169,8,2022,3,203.65377566666666,13.522661086745327,47.8455781137674,3.976373995430412,0.6911527452606457,1.0869258278374243,0.0
Enugu,2022-09-01,193.0,51.39813599667838,71.50259067357513,9,2022,3,206.65377566666666,14.59377887549952,47.97390427739654,4.168528595052523,-0.9355887726645656,0.8214485378236178,0.0
Enugu,2022-10-01,,,0.0,10,2022,4,207.66666666666666,12.858201014657269,50.49627998353298,2.2614049024935383,,,0.0
Enugu,2022-11-01,,,0.0,11,2022,4,203.0,14.14213562373096,51.7828688536101,0.5440944241635834,,,0.0
Enugu,2022-12-01,,,0.0,12,2022,4,,,,,,,
Ibadan,2019-01-01,300.24337189,51.609729867581876,81.61468726436237,1,2019,1,,,,,,,
Ibadan,2019-02-01,285.48332,48.767189972509144,82.47182777613767,2,2019,1,,,,,,,
Ibadan,2019-03-01,288.43709,50.164109296186325,83.88822300904505,3,2019,1,292.863345945,10.436932782084318,50.18845992004551,2.0099792355992268,-0.4240954730108006,-0.012114863391573943,0.0
Ibadan,2019-04-01,280.83071,45.073110447109684,84.17028037994847,4,2019,2,291.38792729666665,7.809952849564607,50.180343045425786,1.421339479058681,-1.3517645368697948,-3.59325317671363,0.0
Ibadan,2019-05-01,295.04500905,49.22367591121929,82.5689933832148,5,2019,2,284.91704,3.8346784682551407,48.00146990526838,2.6304586551315126,2.641152089762673,0.4646360829761088,0.0
Ibadan,2019-06-01,275.345237,44.394962426677296,82.56886281276041,6,2019,2,288.1042696833333,7.1129917329557495,48.15363188483843,2.7089320744750895,-1.793764587721712,-1.3875096734898587,1.0
Ibadan,2019-07-01,306.792429,49.56581208870405,82.75835907280488,7,2019,3,283.7403186833333,10.167085212738517,46.23058292833542,2.6141777651004334,2.267327344496367,1.275823398429254,0.0
Ibadan,2019-08-01,313.901974,52.158036188355254,82.48619009958821,8,2019,3,292.39422501666667,15.890294621710046,47.72815014220021,2.8916897397837475,1.3535148022962684,1.5319368413591745,1.0
Ibadan,2019-09-01,276.828424,43.6402556213038,82.5993529479473,9,2019,3,298.67988,20.518664198232848,48.70627023457886,3.9522699435334534,-1.064955095950251,-1.2817987348166513,0.0
Ibadan,2019-10-01,283.780054,42.92537996569857,84.57003676516321,10,2019,4,299.1742756666667,19.675853794899425,48.45470129945437,4.366242301636516,-0.7823915458579657,-1.26637986437064,0.0
Ibadan,2019-11-01,316.04618,46.119600332885675,82.95524850197525,11,2019,4,291.503484,19.70661197731106,46.24122392511921,5.136561332207524,1.2454041327985186,-0.023678018107351814,0.0
Ibadan,2019-12-01,339.682352,48.349809428853476,83.77631640986753,12,2019,4,292.2182193333333,20.926300964656523,44.22841197329601,1.6763671612536648,2.268156839894027,2.458529104373109,1.0
Ibadan,2020-01-01,346.66805118,52.17736000771502,83.60682589971572,1,2020,1,313.1695286666666,28.06195061984063,45.798263242479244,2.726454088085622,1.1937346397313147,2.3397044509613796,1.0
Ibadan,2020-02-01,302.30114,48.08927247328119,82.15781091662441,2,2020,1,334.13219439333335,16.047676957592778,48.88225658981806,3.0637783950396216,-1.983530356290782,-0.25882554620162607,1.0
Ibadan,2020-03-01,316.40547,69.70152202625151,67.25494252675215,3,2020,1,329.55051439333334,23.85573939075034,49.5388139699499,2.2887581286276744,-0.5510223002532519,8.809453390512282,1.0
Ibadan,2020-04-01,326.71349,60.01422704657577,59.64823735928382,4,2020,2,321.7915537266667,22.668549255444137,56.65605150241591,11.481129770780234,0.21712621385116812,0.2924952170392236,0.0
Ibadan,2020-05-01,339.42586,54.79870331131098,60.14567098688356,5,2020,2,315.1400333333333,12.255272563212534,59.26834051536949,10.825414205610931,1.9816635281998614,-0.41288371226865805,0.0
Ibadan,2020-06-01,303.23515271,49.013277898858206,66.26244721441023,6,2020,2,327.51494,11.531102744963185,61.50481746137942,7.5624001647045995,-2.1055910980071246,-1.6517956324001473,1.0
Ibadan,2020-07-01,340.77437927,52.47465222245224,64.55466765760063,7,2020,3,323.1248342366667,18.36030122787723,54.608736085581654,5.502934326139592,0.9612884240992328,-0.38780834672008707,0.0
Ibadan,2020-08-01,354.9737,56.025242247263975,66.38794282506,8,2020,3,327.8117973266667,21.29467589600356,52.09554447754048,2.91128473572279,1.2755255260039378,1.349815674675965,0.0
Ibadan,2020-09-01,303.69064301,63.77514719437585,70.0323832476448,9,2020,3,332.99441066,26.732288577660686,52.50439078952481,3.5060767665022556,-1.096193749550058,3.2146348056420355,1.0
Ibadan,2020-10-01,349.7842101,48.738192484573254,73.23793859270035,10,2020,4,333.14624076,26.478847339068682,57.42501388803068,5.778824892427426,0.6283494567171434,-1.5032158899364891,0.0
Ibadan,2020-11-01,361.86594247,55.68709049446551,77.66659599453739,11,2020,4,336.14951770333334,28.22971149558008,56.1795273087377,7.51966453017082,0.9109701588942226,-0.06548654029663242,0.0
Ibadan,2020-12-01,388.83188,62.35799024495424,77.3201009135362,12,2020,4,338.44693185999995,30.700028912584944,56.06681005780487,7.52566554839176,1.6412019768276382,0.8359632974247434,0.0
Ibadan,2021-01-01,396.39367,60.243680837585615,77.02408946136805,1,2021,1,366.82734419,19.99104202950058,55.59442440799767,6.810371723416108,1.4789787228884435,0.6826729315820457,0.0
Ibadan,2021-02-01,354.70165453,55.43100114536033,75.6336370676021,2,2021,1,382.36383082333333,18.149868793198433,59.42958719233511,3.409147579336485,-1.5240978658589313,-1.172899076358854,1.0
Ibadan,2021-03-01,354.09871397,55.84996059242497,76.31964545426051,3,2021,1,379.9757348433333,22.21214799979163,59.34422407596673,3.550008640269751,-1.1649940777261196,-0.9842971771686287,0.0
Ibadan,2021-04-01,332.0458737,55.00689811371454,75.89727797301039,4,2021,2,368.3980128333333,24.246824523530417,57.174880858456966,2.6659016745739508,-1.4992536073354779,-0.813226821311367,0.0
Ibadan,2021-05-01,323.1734177,57.92934499371284,64.22482979484238,5,2021,2,346.9487474,12.909787671311085,55.42928661716661,0.4215338544618276,-1.841651489964856,5.930860238350377,1.0
Ibadan,2021-06-01,266.41196873,46.03935962134604,67.68572105060018,6,2021,2,336.43933512333336,15.923892891047553,56.26206789995078,1.5041769398212594,-4.397628574398594,-6.79621393465818,1.0
Ibadan,2021-07-01,325.55583891,41.07708778507056,67.25832598890432,7,2021,3,307.21042004333333,35.60990509735743,52.99186757625781,6.195821098848501,0.5151774152868507,-1.9230348328491316,0.0
Ibadan,2021-08-01,331.12981311,51.228054021248205,67.8726247145074,8,2021,3,305.0470751133333,33.480181699687236,48.34859746670981,8.660200795963313,0.7790500729842326,0.3324930474915274,0.0
Ibadan,2021-09-01,328.63631149,52.557859067724955,70.84486598708813,9,2021,3,307.6992069166667,35.86424856186826,46.1148338092216,5.075903973360858,0.5837876273140201,1.2693355296548878,0.0
Ibadan,2021-10-01,349.60158312,54.707585555508516,68.8882668373364,10,2021,4,328.4406545033333,2.792133295149352,48.287666958014576,6.279843499035519,7.578767336584048,1.0223055078490306,0.0
Ibadan,2021-11-01,362.61000887,51.65731121658891,70.44142222709326,11,2021,4,336.45590257333333,11.4525575902714,52.83116621482722,1.7557925623405968,2.2836913144085638,-0.668561322912474,0.0
Ibadan,2021-12-01,367.16055866,56.81453742646514,71.7814823526527,12,2021,4,346.94930116,17.141440374526525,52.97425194660746,1.5671887754369629,1.1790874663039077,2.4504294186173774,1.0
Ibadan,2022-01-01,347.75795849,58.38152564449369,72.63030235592237,1,2022,1,359.79071688333335,9.112667610701433,54.39314473285418,2.592952047025173,-1.3204430258383058,1.5381622333568707,1.0
Ibadan,2022-02-01,285.85504712,51.585338063744075,72.78394831822482,2,2022,1,359.17617534000004,10.146853348354865,55.61779142918258,3.5182262085629863,-7.225996641795142,-1.1461609135944546,1.0
Ibadan,2022-03-01,265.82104259,50.59310053611321,75.56774345023271,3,2022,1,333.59118809,42.46374441061456,55.593800378234306,3.5587484617314895,-1.5959531228494224,-1.4051849676636126,1.0
Ibadan,2022-04-01,279.27078714,51.72339182422901,75.72955116758368,4,2022,2,299.8113494,42.71414668232263,53.51998808145033,4.239344812051826,-0.48088429373916936,-0.4237910188654298,0.0
Ibadan,2022-05-01,270.98268297,52.37026386742243,77.14134739382975,5,2022,2,276.9822922833333,10.211182150405874,51.30061014136209,0.6165971872585546,-0.5875528636118654,1.7347690650619287,1.0
Ibadan,2022-06-01,226.67210956,42.81305449228084,76.16141366992049,6,2022,2,272.0248375666667,6.785165566704354,51.56225207592155,0.8994731182200848,-6.684100418892966,-9.727025084367154,1.0
Ibadan,2022-07-01,290.68544798,49.068124602926986,72.15680683178863,7,2022,3,258.97519322333335,28.280560077612396,48.96890339464409,5.340923856563659,1.1212739305601405,0.018577536573744984,0.0
Ibadan,2022-08-01,293.94544859,49.17247368175061,72.60947808793762,8,2022,3,262.78008016999996,32.78549821856156,48.08381432087676,4.854040874218636,0.9505839506308229,0.22427898509385577,0.0
Ibadan,2022-09-01,282.8785341,50.76955839481412,73.628310474689,9,2022,3,270.4343353766667,37.93423529367644,47.01788425898615,3.6418631506126444,0.3280466477574613,1.030152419427636,0.0
Ibadan,2022-10-01,,,0.0,10,2022,4,289.16981022333334,5.687004258774736,49.67005222649724,0.9536286191109281,,,0.0
Ibadan,2022-11-01,,,0.0,11,2022,4,288.41199134500005,7.825490282691205,49.97101603828237,1.1293094307360998,,,0.0
Ibadan,2022-12-01,,,0.0,12,2022,4,,,,,,,
Ikeja,2019-01-01,345.44323717000003,30.950542158795074,86.15944578284767,1,2019,1,,,,,,,
Ikeja,2019-02-01,324.88288773,21.965364522212525,87.11804912766559,2,2019,1,,,,,,,
Ikeja,2019-03-01,372.31836966,32.080559841092466,84.34367576780282,3,2019,1,335.16306245,14.538362512589043,26.4579533405038,6.353480036993236,2.555673458948799,0.8849648488467663,0.0
Ikeja,2019-04-01,332.70462798,20.465318657387684,89.17701925019071,4,2019,2,347.5481648533334,23.78769171014468,28.33215550736669,5.542675849899255,-0.624000725005323,-1.419321111863685,0.0
Ikeja,2019-05-01,350.388775,28.26743190299497,86.80896185672611,5,2019,2,343.30196179,25.431453937855483,24.83708100689756,6.317715062838522,0.27866331304994985,0.5429733474805004,0.0
Ikeja,2019-06-01,342.681540915,18.80338171413173,88.29887891015818,6,2019,2,351.80392421333335,19.84475038755693,26.93777013382504,5.920680472226313,-0.45968748007297894,-1.3738941761595505,0.0
Ikeja,2019-07-01,355.02106774000003,24.97122570856817,89.14411063677345,7,2019,3,341.9249812983333,8.866315514147987,22.512044091504794,5.053105505164818,1.4770607272851155,0.48666738000024484,0.0
Ikeja,2019-08-01,364.0,23.053425024691307,89.01098901098901,8,2019,3,349.3637945516667,6.233291205761445,24.014013108564956,4.804087162566293,2.3480702192775866,-0.1999522596839215,0.0
Ikeja,2019-09-01,344.0,20.250748411410115,88.95348837209302,9,2019,3,353.90086955166663,10.703284889489032,22.27601081579707,3.156557384884582,-0.9250309277845722,-0.6416048110150251,0.0
Ikeja,2019-10-01,339.65931863,20.58753051654969,91.80741288587679,10,2019,4,354.3403559133333,10.017361251508484,22.75846638155653,2.3740212570901886,-1.465559333913667,-0.914455107983208,0.0
Ikeja,2019-11-01,376.10600298,20.857320628437904,89.37844409196406,11,2019,4,349.2197728766667,12.982746783787892,21.297234650883706,1.5301990126700582,2.070920010309938,-0.2874881102414199,0.0
Ikeja,2019-12-01,401.03862924000003,23.786773941732307,87.65286847956811,12,2019,4,353.25510720333335,19.908112844667876,20.56519985213257,0.30390205255555514,2.4002034954038782,10.600698687320694,1.0
Ikeja,2020-01-01,393.1326413,23.590386809541073,90.3764530070833,1,2020,1,372.2679836166667,30.8691227153399,21.743875028906633,1.7743375248628421,0.6759070504120593,1.0406767341389442,0.0
Ikeja,2020-02-01,381.47016907,20.076547636179612,93.04284040487319,2,2020,1,390.0924245066667,12.741316716417941,22.744827126570428,1.6375752079803694,-0.6767162004187854,-1.6294088218895424,0.0
Ikeja,2020-03-01,369.4889,59.99578595682451,87.85887729238956,3,2020,1,391.88047987,9.84413985787058,22.48456946248433,2.0877185666158424,-2.27461009222634,17.9675637771164,1.0
Ikeja,2020-04-01,366.35835132,26.607332885507716,90.71148985211023,4,2020,2,381.3639034566666,11.82222884868899,34.55424013418173,22.1029626253651,-1.2692659166660125,-0.3595403649443011,0.0
Ikeja,2020-05-01,390.33307232,21.221582840190834,91.6499419108178,5,2020,2,372.43914013,7.976195618577138,35.559888826170614,21.412556840044463,2.2434169177500767,-0.6696213858573467,0.0
Ikeja,2020-06-01,348.397962,14.901432889367968,92.3085752005633,6,2020,2,375.3934412133333,13.032440944118367,35.94156722750768,21.004895974415582,-2.0714062184579887,-1.0016776261956761,1.0
Ikeja,2020-07-01,367.4538311,14.37605175162173,93.88195794755676,7,2020,3,368.3631285466667,21.039313633863404,20.910116205022174,5.859162250571645,-0.04321896913990375,-1.1151874916525741,0.0
Ikeja,2020-08-01,383.89598375,21.751324073329627,89.95209067487409,8,2020,3,368.72828847333335,20.99658425994529,16.833022493726844,3.8096722655488566,0.7223887032712147,1.2910038546043296,0.0
Ikeja,2020-09-01,382.36316998,37.79884275543071,95.63747358018881,9,2020,3,366.5825922833333,17.76504094697296,17.009602904773107,4.114844597943865,0.8882939107075677,5.052253944424954,1.0
Ikeja,2020-10-01,397.07400067000003,28.62406578566076,82.50422496743933,10,2020,4,377.9043282766667,9.082788555450692,24.642072860127357,11.975980377961061,2.11054923015128,0.3324982840537476,0.0
Ikeja,2020-11-01,391.22809938,26.813561191375953,96.42415805455316,11,2020,4,387.77771813333334,8.087214060759225,29.3914108714737,8.051231447650538,0.4266464595525675,-0.32018079431190594,0.0
Ikeja,2020-12-01,409.92878329,34.60641204050839,87.67338387793744,12,2020,4,390.2217566766667,7.40686702492307,31.07882324415581,5.889692555254336,2.660642691035485,0.5989427738813856,0.0
Ikeja,2021-01-01,422.29221226,34.26574865360641,85.22944782093172,1,2021,1,399.4102944466667,9.566744280768827,30.014679672515033,4.078294536438021,2.3918186941957655,1.0423643861691891,0.0
Ikeja,2021-02-01,391.07447313,21.011042009183882,89.8564859724815,2,2021,1,407.81636497666665,15.639421683785194,31.895240628496918,4.4041585248532575,-1.070493026223884,-2.471345787825766,0.0
Ikeja,2021-03-01,395.19502115,30.733903480456334,89.24736955785949,3,2021,1,407.76515622666665,15.720934153195227,29.961067567766225,7.7528208421355895,-0.7995793986651746,0.09968447980763913,0.0
Ikeja,2021-04-01,368.65497731,22.385440977848077,92.75036186815822,4,2021,2,402.85390218000003,16.959677269069022,28.670231381082207,6.86410001076079,-2.0164844134370337,-0.9156029768478778,1.0
Ikeja,2021-05-01,385.76487063,27.437458519085098,89.90624872959306,5,2021,2,384.9748238633333,14.282778883661049,24.7101288224961,5.26180947761124,0.05531463961613861,0.5183254369421133,0.0
Ikeja,2021-06-01,350.28857435000003,17.690950147794467,91.93583781531639,6,2021,2,383.20495636333334,13.453934463449912,26.852267659129836,4.204883208401347,-2.4465989560716763,-2.1787329296164697,1.0
Ikeja,2021-07-01,360.59639864999997,18.418048778095766,92.75293598387702,7,2021,3,368.23614076333337,17.74185637063393,22.50461654824255,4.874346978862289,-0.43060556650535126,-0.8383826157366867,0.0
Ikeja,2021-08-01,367.4071253,26.736001481655393,87.96869349664786,8,2021,3,365.54994787666664,18.24952429222038,21.182152481658445,5.429439042934958,0.10176579912962894,1.0229139614752425,0.0
Ikeja,2021-09-01,339.38599732,17.198185004944605,92.77717182984277,9,2021,3,359.43069943333336,8.618604159301743,20.948333469181875,5.0254346947805,-2.325748084357703,-0.746233647833935,1.0
Ikeja,2021-10-01,374.30891550999996,20.68686005792823,90.71465386747667,10,2021,4,355.79650709,14.61420961115225,20.784078421565255,5.190477626498974,1.2667403104628376,-0.018730138271032443,0.0
Ikeja,2021-11-01,374.11255366,11.64701493188835,91.49775425902772,11,2021,4,360.3673460433333,18.495172957106888,21.540348848176077,4.825848953517215,0.7431781064466874,-2.050071191945862,0.0
Ikeja,2021-12-01,418.865167,28.63647971290908,83.92055515564034,12,2021,4,362.60248883,20.106311148976495,16.510686664920396,4.558968134495895,2.798259598845609,2.659767010924608,1.0
Ikeja,2022-01-01,397.43397,29.472954646911163,84.60049071799273,1,2022,1,389.0955453899999,25.78143552240624,20.32345156757522,8.50056043355564,0.3234274756637685,1.0763411601920536,0.0
Ikeja,2022-02-01,335.780645,16.69933871281414,89.18525274141396,2,2022,1,396.8038968866667,22.38295879203697,23.252149763902864,10.059040134661512,-2.726326418845774,-0.6514350239551189,1.0
Ikeja,2022-03-01,306.26657,11.758170326589521,89.58486128603586,3,2022,1,384.026594,43.13441488412903,24.936257690878126,7.145631411372734,-1.8027374246036472,-1.8442159419690787,1.0
Ikeja,2022-04-01,312.0,15.927021696252467,88.14102564102564,4,2022,2,346.49372833333337,46.5182901832193,19.31015456210494,9.141425787483023,-0.7415089462117936,-0.37008809615726007,0.0
Ikeja,2022-05-01,326.23408,26.134166082581288,87.77532359586817,5,2022,2,318.01573833333333,15.649664103351446,14.794843578552042,2.6580362531211583,0.5251449240310966,4.266052613358535,1.0
Ikeja,2022-06-01,259.61457,7.600473546037676,90.42090488218852,6,2022,2,314.83355,10.280910373204627,17.939786035141093,7.396332111729425,-5.37102046370509,-1.3978972729884434,1.0
Ikeja,2022-07-01,312.26205,12.784873736866032,89.03037631374033,7,2022,3,299.2828833333333,35.083237741052166,16.55388710829048,9.28273450785869,0.36995350208168765,-0.4060240404628215,0.0
Ikeja,2022-08-01,355.31889,17.453184000987235,88.33615741622968,8,2022,3,299.3702333333333,35.13102590140497,15.506504455161666,9.561898090068787,1.5925711029244147,0.2035871463477985,0.0
Ikeja,2022-09-01,363.5279,21.05942141772472,88.73157482547722,9,2022,3,309.06517,47.9321838430752,12.61284376129698,4.928607466784003,1.1362455376184208,1.7137858336970118,1.0
Ikeja,2022-10-01,,,0.0,10,2022,4,343.7029466666667,27.536238826281547,17.099159718525996,4.1486184116076945,,,0.0
Ikeja,2022-11-01,,,0.0,11,2022,4,359.423395,5.804646637826777,19.256302709355978,2.5499949319438215,,,0.0
Ikeja,2022-12-01,,,0.0,12,2022,4,,,,,,,
Jos,2019-01-01,110.0,70.80691329395992,63.63636363636363,1,2019,1,,,,,,,
Jos,2019-02-01,105.158,53.63146604988993,69.91574583008426,2,2019,1,,,,,,,
Jos,2019-03-01,105.008,55.96468015716131,68.96522169739448,3,2019,1,107.57900000000001,3.4238110345052672,62.21918967192492,12.14487521619369,-0.7509176102563486,-0.5149916654906422,0.0
Jos,2019-04-01,98.417,62.54045436889149,72.85123505085502,4,2019,2,106.722,2.839821825396805,60.134353167003724,9.316041367727712,-2.9244792492710507,0.2582750662983198,1.0
Jos,2019-05-01,98.761,62.772801072331724,74.7106651410982,5,2019,2,102.86099999999999,3.8493476070628017,57.37886685864758,4.619790172401978,-1.0651155516527773,1.1675712559212763,0.0
Jos,2019-06-01,102.787,57.49192531401508,72.832167491998,6,2019,2,100.72866666666665,3.7100005840071613,60.42597853279485,3.8653439232457196,0.554806741057208,-0.7590665350978798,0.0
Jos,2019-07-01,102.119,62.284682379928135,73.6532868516143,7,2019,3,99.98833333333334,2.429811789693501,60.93506025174609,2.9841045385873834,0.8768854755352966,0.45227039157982474,0.0
Jos,2019-08-01,101.532,62.356332077706334,72.62340936847497,8,2019,3,101.22233333333334,2.1575859967411586,60.84980292209164,2.918230883186746,0.14352459977696452,0.5162474169862612,0.0
Jos,2019-09-01,99.52,56.92272856715844,72.72909967845659,9,2019,3,102.146,0.6279355062426257,60.71097992388318,2.7880132452667232,-4.181958137250729,-1.358763758800697,1.0
Jos,2019-10-01,104.608,60.128350341662085,72.94375191189967,10,2019,4,101.057,1.363055024568045,60.52124767493097,3.116614869782739,2.6051772936498443,-0.12606541060887425,0.0
Jos,2019-11-01,104.09,58.66961333276818,72.66115861273897,11,2019,4,101.88666666666666,2.562474845405029,59.80247032884228,2.731420896626169,0.8598458389881618,-0.41475006560629313,0.0
Jos,2019-12-01,109.495,61.65144558524482,73.11018767980273,12,2019,4,102.73933333333333,2.800028809375633,58.573564080529565,1.6049678608727933,2.4127132706799146,1.9177215816904165,1.0
Jos,2020-01-01,110.751,64.51445692211763,74.13206201298408,1,2020,1,106.06433333333332,2.9823122461160065,60.149803086558364,1.4910318778198826,1.5714875840953035,2.927270637527254,1.0
Jos,2020-02-01,107.434,66.15798539977456,77.37308487071132,2,2020,1,108.11200000000001,3.5393144816475632,61.611838613376875,2.922623082122489,-0.19156251966748095,1.5555022521399333,1.0
Jos,2020-03-01,122.779,73.60600922784863,51.261209164433666,3,2020,1,109.22666666666667,1.674701266893137,64.10796263571234,2.2806037530981613,8.092388535941856,4.164707077778574,1.0
Jos,2020-04-01,111.114,70.4670337684619,54.37478625555735,4,2020,2,113.65466666666667,8.074076809972357,68.09281718324694,4.8447663880430545,-0.314669618144909,0.4900580121003489,0.0
Jos,2020-05-01,102.098,60.37965662856866,55.40657015808341,5,2020,2,113.77566666666667,8.011280068336983,70.0770094653617,3.7392985911326098,-1.4576530301094277,-2.593361455485097,0.0
Jos,2020-06-01,101.78984,64.13126661262919,53.60527848358944,6,2020,2,111.997,10.368737001197404,68.15089987495973,6.910677096319292,-0.984416906207695,-0.5816554885007502,0.0
Jos,2020-07-01,111.514742,64.149894841122,50.63692744767289,7,2020,3,105.00061333333333,5.2965897564880215,64.99265233655325,5.09855699337029,1.2298722321635778,-0.16529333623750606,0.0
Jos,2020-08-01,125.78884,69.90169664525969,44.55315296651074,8,2020,3,105.134194,5.527864436799123,62.88693936077328,2.1713905169573886,3.736460297850565,3.2305369438177687,1.0
